filename,instance_idx,keypoint,d_px,area_px
6-2-78_jpg.rf.77e6e7448613354a2f105cb051eb7fea,0,IAC,2.374691308,11429.1
6-2-78_jpg.rf.77e6e7448613354a2f105cb051eb7fea,0,IS1,3.561490615,11429.1
6-2-78_jpg.rf.77e6e7448613354a2f105cb051eb7fea,0,BL1,10.22628623,11429.1
6-2-80_jpg.rf.59400b615464026027aba2847f0ba89f,0,AOI,2.105259218,31654
6-2-80_jpg.rf.59400b615464026027aba2847f0ba89f,0,BL2,11.92954688,31654
6-2-80_jpg.rf.59400b615464026027aba2847f0ba89f,0,IS2,12.41546587,31654
6-2-80_jpg.rf.59400b615464026027aba2847f0ba89f,0,IAC,4.879491002,31654
6-2-80_jpg.rf.59400b615464026027aba2847f0ba89f,0,IS1,6.078709513,31654
6-2-80_jpg.rf.59400b615464026027aba2847f0ba89f,0,BL1,2.408676261,31654
6-2-81_jpg.rf.4be81bdca3f7c3239d100c6027b3c2a6,0,AOI,0.2790184094,12423.6
6-2-81_jpg.rf.4be81bdca3f7c3239d100c6027b3c2a6,0,BL2,22.29076674,12423.6
6-2-81_jpg.rf.4be81bdca3f7c3239d100c6027b3c2a6,0,IS2,1.511032671,12423.6
6-2-81_jpg.rf.4be81bdca3f7c3239d100c6027b3c2a6,0,IAC,2.147363843,12423.6
6-2-81_jpg.rf.4be81bdca3f7c3239d100c6027b3c2a6,0,IS1,2.455514278,12423.6
6-2-81_jpg.rf.4be81bdca3f7c3239d100c6027b3c2a6,0,BL1,37.91133987,12423.6
6-2-83_jpg.rf.0f5fd6a18a74cf78a634fd104ce7cf78,0,AOI,1.003854054,20945.7
6-2-83_jpg.rf.0f5fd6a18a74cf78a634fd104ce7cf78,0,BL2,2.363460876,20945.7
6-2-83_jpg.rf.0f5fd6a18a74cf78a634fd104ce7cf78,0,IS2,3.993858467,20945.7
6-2-83_jpg.rf.0f5fd6a18a74cf78a634fd104ce7cf78,0,IAC,3.913867017,20945.7
6-2-83_jpg.rf.0f5fd6a18a74cf78a634fd104ce7cf78,0,IS1,2.420235884,20945.7
6-2-83_jpg.rf.0f5fd6a18a74cf78a634fd104ce7cf78,0,BL1,2.204711399,20945.7
7-1-13_jpg.rf.52767ae3702b2a6214d68fe173d45249,0,AOI,2.958290654,27166
7-1-13_jpg.rf.52767ae3702b2a6214d68fe173d45249,0,BL2,14.25909337,27166
7-1-13_jpg.rf.52767ae3702b2a6214d68fe173d45249,0,IS2,4.447527584,27166
7-1-13_jpg.rf.52767ae3702b2a6214d68fe173d45249,0,IAC,3.113224846,27166
7-1-13_jpg.rf.52767ae3702b2a6214d68fe173d45249,0,IS1,3.367477906,27166
7-1-13_jpg.rf.52767ae3702b2a6214d68fe173d45249,0,BL1,8.182076915,27166
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,0,AOI,7.737412694,18564
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,0,BL2,12.18221094,18564
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,0,IS2,1.862493737,18564
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,0,IAC,5.181721239,18564
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,0,IS1,3.556290816,18564
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,0,BL1,1.112126688,18564
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,1,AOI,2.10008055,13323.75
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,1,BL2,3.036363581,13323.75
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,1,IS2,2.214696374,13323.75
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,1,IAC,11.61651868,13323.75
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,1,IS1,7.57114254,13323.75
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,1,BL1,4.979320788,13323.75
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,2,AOI,1.459287735,19128.4
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,2,BL2,11.23099377,19128.4
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,2,IS2,10.0694029,19128.4
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,2,IAC,10.20576291,19128.4
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,2,IS1,6.855905246,19128.4
7-1-18_jpg.rf.c77f9dfe29125b3af4d5e422dc957149,2,BL1,20.94392814,19128.4
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,0,AOI,2.494985158,491.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,0,BL2,5.139738768,491.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,0,IS2,3.954291658,491.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,0,IAC,3.469527764,491.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,0,IS1,1.360511086,491.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,0,BL1,6.410760326,491.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,1,AOI,0.843377142,321.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,1,BL2,2.984623058,321.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,1,IS2,1.145923602,321.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,1,IAC,0.9173918743,321.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,1,IS1,1.836087366,321.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,1,BL1,0.738936462,321.3
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,2,AOI,0.9489698323,340
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,2,BL2,3.343451496,340
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,2,IS2,2.087944349,340
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,2,IAC,2.589296678,340
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,2,IS1,1.209710092,340
7-1-21_jpg.rf.1c94341e347a5619d6d533587214a38d,2,BL1,0.9894557594,340
7-1-32_jpg.rf.5fff691d396ad6fb5af6bb214432862a,0,AOI,0.5604443635,224.4
7-1-32_jpg.rf.5fff691d396ad6fb5af6bb214432862a,0,BL2,2.174032252,224.4
7-1-32_jpg.rf.5fff691d396ad6fb5af6bb214432862a,0,IS2,0.5196326344,224.4
7-1-32_jpg.rf.5fff691d396ad6fb5af6bb214432862a,0,IAC,1.073799945,224.4
7-1-32_jpg.rf.5fff691d396ad6fb5af6bb214432862a,0,IS1,0.7653367511,224.4
7-1-32_jpg.rf.5fff691d396ad6fb5af6bb214432862a,0,BL1,2.053569479,224.4
7-2-100_jpg.rf.14e97388edf5dced857a60f0f736011e,0,AOI,1.012445117,321.3
7-2-100_jpg.rf.14e97388edf5dced857a60f0f736011e,0,BL2,2.296454844,321.3
7-2-100_jpg.rf.14e97388edf5dced857a60f0f736011e,0,IS2,2.948499439,321.3
7-2-100_jpg.rf.14e97388edf5dced857a60f0f736011e,0,IAC,1.963377985,321.3
7-2-100_jpg.rf.14e97388edf5dced857a60f0f736011e,0,IS1,2.987051095,321.3
7-2-100_jpg.rf.14e97388edf5dced857a60f0f736011e,0,BL1,1.616687587,321.3
7-2-119_jpg.rf.77caec442c086cd5fe9182a61cce5fdf,0,AOI,2.649230502,21537.3
7-2-119_jpg.rf.77caec442c086cd5fe9182a61cce5fdf,0,BL2,1.701752662,21537.3
7-2-119_jpg.rf.77caec442c086cd5fe9182a61cce5fdf,0,IS2,7.096520051,21537.3
7-2-119_jpg.rf.77caec442c086cd5fe9182a61cce5fdf,0,IAC,3.279196837,21537.3
7-2-119_jpg.rf.77caec442c086cd5fe9182a61cce5fdf,0,IS1,11.2595797,21537.3
7-2-119_jpg.rf.77caec442c086cd5fe9182a61cce5fdf,0,BL1,6.051638694,21537.3
7-2-131_jpg.rf.13aa309e531044bc4f47c900c4699673,0,AOI,7.122113801,31140.6
7-2-131_jpg.rf.13aa309e531044bc4f47c900c4699673,0,BL2,30.62262794,31140.6
7-2-131_jpg.rf.13aa309e531044bc4f47c900c4699673,0,IS2,14.52902771,31140.6
7-2-131_jpg.rf.13aa309e531044bc4f47c900c4699673,0,IAC,12.77291649,31140.6
7-2-131_jpg.rf.13aa309e531044bc4f47c900c4699673,0,IS1,8.11570678,31140.6
7-2-131_jpg.rf.13aa309e531044bc4f47c900c4699673,0,BL1,24.00060748,31140.6
7-2-30_jpg.rf.72d59d4a4c92c406ee2f1f0f87407bf5,0,AOI,2.37275057,24841.25
7-2-30_jpg.rf.72d59d4a4c92c406ee2f1f0f87407bf5,0,BL2,62.75395859,24841.25
7-2-30_jpg.rf.72d59d4a4c92c406ee2f1f0f87407bf5,0,IS2,60.74106406,24841.25
7-2-30_jpg.rf.72d59d4a4c92c406ee2f1f0f87407bf5,0,IAC,17.78267485,24841.25
7-2-30_jpg.rf.72d59d4a4c92c406ee2f1f0f87407bf5,0,IS1,57.14342383,24841.25
7-2-30_jpg.rf.72d59d4a4c92c406ee2f1f0f87407bf5,0,BL1,63.4714734,24841.25
7-2-37_jpg.rf.3e429d7a11245169ef1b4a1902b8e19e,0,AOI,4.953652515,32436
7-2-37_jpg.rf.3e429d7a11245169ef1b4a1902b8e19e,0,BL2,17.15748232,32436
7-2-37_jpg.rf.3e429d7a11245169ef1b4a1902b8e19e,0,IS2,16.95375471,32436
7-2-37_jpg.rf.3e429d7a11245169ef1b4a1902b8e19e,0,IAC,8.399695124,32436
7-2-37_jpg.rf.3e429d7a11245169ef1b4a1902b8e19e,0,IS1,11.76981236,32436
7-2-37_jpg.rf.3e429d7a11245169ef1b4a1902b8e19e,0,BL1,2.503851506,32436
7-2-86_jpg.rf.eeda13a8c60069e5630317da0c989266,0,AOI,1.182421228,22312.5
7-2-86_jpg.rf.eeda13a8c60069e5630317da0c989266,0,BL2,5.409280937,22312.5
7-2-86_jpg.rf.eeda13a8c60069e5630317da0c989266,0,IS2,3.600757961,22312.5
7-2-86_jpg.rf.eeda13a8c60069e5630317da0c989266,0,IAC,5.639270391,22312.5
7-2-86_jpg.rf.eeda13a8c60069e5630317da0c989266,0,IS1,1.959186088,22312.5
7-2-86_jpg.rf.eeda13a8c60069e5630317da0c989266,0,BL1,4.421793957,22312.5
