image,iou,a_mbl1_proj,a_mbl2_proj,a_max_proj,a_mbl1_eucl,a_mbl2_eucl,a_max_eucl,b_mbl1_proj,b_mbl2_proj,b_max_proj,b_mbl1_eucl,b_mbl2_eucl,b_max_eucl
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed.txt,0.9198504984429029,11.871719325790826,11.70959498697141,11.871719325790826,12.50783629720279,11.755676789944005,12.50783629720279,10.671933981441011,12.525250947482919,12.525250947482919,10.774326785900788,12.570181988530113,12.570181988530113
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed.txt,0.52959254311826,0.0,0.0,0.0,23.477601990169678,38.17393817275292,38.17393817275292,0.0,0.0,0.0,17.90323955945069,39.62427515923025,39.62427515923025
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d.txt,0.7008243152709366,28.921754250500115,3.9950310004735465,28.921754250500115,28.938686936333717,4.0038325920405455,28.938686936333717,4.263414432129496,23.243322124971904,23.243322124971904,4.422367464364142,23.24553373962154,23.24553373962154
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77.txt,0.8717506317602662,0.0,0.0,0.0,12.583545357827497,12.196461019875658,12.583545357827497,0.0,0.0,0.0,1.2853327805157788,1.1798345372621784,1.2853327805157788
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77.txt,0.7421216575628813,1.7447939441992095,2.166375740802528,2.166375740802528,1.754214650653696,2.2189255203608957,2.2189255203608957,0.0,0.8390618423789988,0.8390618423789988,0.30342153453802967,1.4372502293707239,1.4372502293707239
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897.txt,0.9159855070263772,2.9656806766654813,9.382209953288683,9.382209953288683,3.104509011925918,9.42325410547313,9.42325410547313,0.0,0.0,0.0,3.794050185237581,2.7380062475697873,3.794050185237581
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897.txt,0.8727452524936962,4.807730782862395,12.692333395121338,12.692333395121338,4.90294279474972,12.883558183984523,12.883558183984523,5.151379973718917,0.5920669183579563,5.151379973718917,5.8774729873265406,1.7903461606388011,5.8774729873265406
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc.txt,0.8088003658899816,0.0,0.0,0.0,13.273061858878263,11.011592163730992,13.273061858878263,0.0,0.0,0.0,14.413537814136923,15.910097938132992,15.910097938132992
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566.txt,0.8340296202531645,0.0,0.0,0.0,16.874666112844835,9.106615155817076,16.874666112844835,0.0,0.0,0.0,28.285328049949744,36.67997634178354,36.67997634178354
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb.txt,0.9270870925758353,31.013111881423207,17.699910359118093,31.013111881423207,31.025602025523813,17.72818798305417,31.025602025523813,30.611185826839915,21.8576827913825,30.611185826839915,30.67860816266966,21.878334150100333,30.67860816266966
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30.txt,0.9372862240850426,16.21103818552012,1.2120450603617756,16.21103818552012,16.21172762549116,1.2338210402570313,16.21172762549116,11.606785610758882,0.0,11.606785610758882,11.64771659327392,4.321232304192485,11.64771659327392
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d.txt,0.867594438423719,29.938470208360418,15.512431995807757,29.938470208360418,29.969608509746198,15.547953620147462,29.969608509746198,14.46024163852892,34.32480452626962,34.32480452626962,14.659219186348121,34.33857394477602,34.33857394477602
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d.txt,0.8450989542164654,43.251095171542964,49.61156619378451,49.61156619378451,43.25135623515568,49.61750748753142,49.61750748753142,40.09161252936202,45.87585243249157,45.87585243249157,40.15067369983698,45.88009203105424,45.88009203105424
